Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,1229.449951,1252.000000,1192.140015,1215.859985,1215.859985,406600
2020-11-03,1220.000000,1242.770020,1196.630005,1233.969971,1233.969971,334800
2020-11-04,1282.000000,1321.160034,1275.000000,1315.689941,1315.689941,610100
2020-11-05,1405.099976,1460.000000,1372.760010,1437.800049,1437.800049,902200
2020-11-06,1433.979980,1490.670044,1395.680054,1485.859985,1485.859985,567700
2020-11-09,1445.510010,1450.430054,1330.000000,1330.719971,1330.719971,961700
2020-11-10,1325.880005,1325.930054,1219.140015,1226.030029,1226.030029,1031200
2020-11-11,1274.390015,1339.099976,1267.520020,1304.489990,1304.489990,699700
2020-11-12,1315.000000,1355.000000,1293.560059,1296.000000,1296.000000,631800
2020-11-13,1321.729980,1335.459961,1285.459961,1301.660034,1301.660034,446100
2020-11-16,1286.550049,1311.900024,1275.890015,1286.310059,1286.310059,445800
2020-11-17,1298.040039,1312.530029,1283.000000,1300.810059,1300.810059,400000
2020-11-18,1305.310059,1327.410034,1290.890015,1318.089966,1318.089966,498300
2020-11-19,1324.959961,1383.959961,1312.310059,1370.300049,1370.300049,484900
2020-11-20,1372.930054,1423.969971,1365.579956,1416.989990,1416.989990,615200
2020-11-23,1431.469971,1458.099976,1413.989990,1451.770020,1451.770020,638800
2020-11-24,1458.290039,1460.650024,1401.349976,1439.280029,1439.280029,582400
2020-11-25,1447.910034,1484.229980,1445.000000,1480.359985,1480.359985,489400
2020-11-27,1480.000000,1519.180054,1463.270020,1513.430054,1513.430054,286800
2020-11-30,1529.510010,1558.260010,1475.849976,1553.329956,1553.329956,722600
2020-12-01,1556.040039,1577.000000,1516.550049,1521.660034,1521.660034,558100
2020-12-02,1517.540039,1525.390015,1483.339966,1522.859985,1522.859985,468500
2020-12-03,1537.300049,1569.959961,1533.300049,1560.339966,1560.339966,402700
2020-12-04,1566.829956,1566.829956,1529.000000,1557.380005,1557.380005,290900
2020-12-07,1557.199951,1589.109985,1551.430054,1575.599976,1575.599976,358800
2020-12-08,1580.000000,1628.910034,1575.000000,1615.880005,1615.880005,401400
2020-12-09,1619.880005,1619.880005,1517.089966,1536.540039,1536.540039,858000
2020-12-10,1531.550049,1598.000000,1512.599976,1589.520020,1589.520020,447200
2020-12-11,1597.000000,1606.630005,1572.030029,1606.630005,1606.630005,479200
2020-12-14,1612.000000,1640.000000,1610.000000,1618.060059,1618.060059,479700
2020-12-15,1634.109985,1676.920044,1634.109985,1668.989990,1668.989990,528400
2020-12-16,1670.000000,1675.229980,1640.000000,1669.540039,1669.540039,514400
2020-12-17,1671.770020,1694.000000,1661.469971,1679.989990,1679.989990,375700
2020-12-18,1697.660034,1727.969971,1676.380005,1723.680054,1723.680054,531800
2020-12-21,1707.650024,1726.709961,1665.300049,1697.890015,1697.890015,457100
2020-12-22,1713.650024,1735.750000,1701.680054,1732.390015,1732.390015,309800
2020-12-23,1729.260010,1735.390015,1667.010010,1670.010010,1670.010010,419100
2020-12-24,1672.000000,1694.479980,1665.900024,1690.479980,1690.479980,132800
2020-12-28,1700.000000,1703.319946,1625.699951,1663.719971,1663.719971,285900
2020-12-29,1680.000000,1689.410034,1640.030029,1673.489990,1673.489990,278300
2020-12-30,1690.000000,1723.959961,1659.599976,1712.939941,1712.939941,304300
2020-12-31,1718.589966,1718.589966,1660.900024,1675.219971,1675.219971,254200
2021-01-04,1690.989990,1725.000000,1612.569946,1640.000000,1640.000000,851000
2021-01-05,1639.380005,1704.250000,1630.000000,1650.000000,1650.000000,530400
2021-01-06,1627.319946,1627.319946,1564.949951,1571.979980,1571.979980,584700
2021-01-07,1616.969971,1629.329956,1570.569946,1597.969971,1597.969971,1170800
2021-01-08,1623.839966,1719.260010,1612.829956,1719.000000,1719.000000,737300
2021-01-11,1701.160034,1794.780029,1675.000000,1761.550049,1761.550049,594100
2021-01-12,1792.079956,1845.250000,1777.949951,1810.089966,1810.089966,616300
2021-01-13,1823.000000,1830.000000,1766.689941,1798.189941,1798.189941,506700
2021-01-14,1814.000000,1889.619995,1814.000000,1852.530029,1852.530029,547000
2021-01-15,1860.010010,1877.109985,1805.459961,1851.780029,1851.780029,534800
2021-01-19,1888.170044,1938.170044,1861.000000,1913.209961,1913.209961,707400
2021-01-20,1960.000000,1991.880005,1929.520020,1984.339966,1984.339966,639400
2021-01-21,2020.000000,2020.000000,1909.900024,1940.189941,1940.189941,617900
2021-01-22,1953.270020,1971.770020,1903.280029,1965.050049,1965.050049,515800
2021-01-25,2006.000000,2012.800049,1863.849976,1880.000000,1880.000000,587500
2021-01-26,1900.760010,1908.880005,1781.209961,1807.739990,1807.739990,713700
2021-01-27,1803.550049,1828.300049,1700.000000,1718.699951,1718.699951,1023100
2021-01-28,1770.020020,1850.969971,1732.709961,1844.729980,1844.729980,639900
2021-01-29,1799.510010,1833.160034,1744.150024,1779.510010,1779.510010,694800
2021-02-01,1812.579956,1903.709961,1810.010010,1896.790039,1896.790039,606600
2021-02-02,1915.810059,1938.589966,1850.770020,1909.989990,1909.989990,464500
2021-02-03,1932.119995,1932.119995,1863.270020,1870.520020,1870.520020,319400
2021-02-04,1905.000000,1912.329956,1860.000000,1893.349976,1893.349976,370000
2021-02-05,1912.880005,1938.500000,1895.739990,1918.130005,1918.130005,306300
2021-02-08,1948.000000,1948.000000,1863.540039,1900.890015,1900.890015,475100
2021-02-09,1893.260010,1895.000000,1863.670044,1878.000000,1878.000000,341200
2021-02-10,1878.000000,1930.000000,1863.989990,1905.270020,1905.270020,339400
2021-02-11,1934.989990,1955.000000,1908.800049,1942.250000,1942.250000,376600
2021-02-12,1934.150024,1947.939941,1880.000000,1943.000000,1943.000000,308400
2021-02-16,1958.500000,2006.709961,1925.420044,1939.869995,1939.869995,379600
2021-02-17,1913.189941,1915.890015,1827.689941,1890.250000,1890.250000,431100
2021-02-18,1852.000000,1894.939941,1830.660034,1891.089966,1891.089966,339100
2021-02-19,1891.089966,1955.739990,1891.089966,1910.390015,1910.390015,475400
2021-02-22,1878.479980,1881.500000,1783.589966,1788.819946,1788.819946,738300
2021-02-23,1717.170044,1779.000000,1657.599976,1775.790039,1775.790039,710500
2021-02-24,1769.300049,1784.000000,1699.530029,1714.000000,1714.000000,683200
2021-02-25,1703.280029,1730.000000,1594.660034,1613.060059,1613.060059,699700
2021-02-26,1636.030029,1660.000000,1575.000000,1638.109985,1638.109985,765100
2021-03-01,1691.030029,1724.229980,1665.280029,1713.280029,1713.280029,753800
2021-03-02,1700.000000,1707.869995,1606.520020,1642.410034,1642.410034,1057600
2021-03-03,1639.119995,1655.000000,1518.719971,1528.000000,1528.000000,1120700
2021-03-04,1519.000000,1582.939941,1407.390015,1458.640015,1458.640015,1264700
2021-03-05,1475.510010,1493.000000,1348.910034,1470.239990,1470.239990,1269500
2021-03-08,1450.000000,1488.979980,1362.500000,1369.540039,1369.540039,876900
2021-03-09,1451.989990,1483.869995,1405.510010,1452.010010,1452.010010,931000
2021-03-10,1531.540039,1531.689941,1429.579956,1435.569946,1435.569946,579200
2021-03-11,1509.989990,1588.000000,1490.239990,1570.780029,1570.780029,875100
2021-03-12,1531.000000,1563.119995,1506.780029,1550.150024,1550.150024,472800
2021-03-15,1536.589966,1581.319946,1532.089966,1581.319946,1581.319946,355200
2021-03-16,1600.800049,1620.109985,1529.290039,1550.489990,1550.489990,400300
2021-03-17,1516.000000,1555.000000,1480.000000,1537.619995,1537.619995,470700
2021-03-18,1488.510010,1500.000000,1433.180054,1436.170044,1436.170044,729800
2021-03-19,1438.000000,1469.619995,1420.010010,1448.890015,1448.890015,608800
2021-03-22,1454.640015,1482.650024,1454.109985,1476.109985,1476.109985,383800
2021-03-23,1479.040039,1492.150024,1441.959961,1446.650024,1446.650024,434300
2021-03-24,1442.000000,1442.000000,1381.000000,1387.849976,1387.849976,562800
2021-03-25,1361.609985,1415.359985,1337.949951,1402.500000,1402.500000,610000
2021-03-26,1390.489990,1444.609985,1381.089966,1431.969971,1431.969971,584600
2021-03-29,1430.689941,1430.920044,1368.439941,1403.420044,1403.420044,459000
2021-03-30,1402.859985,1445.890015,1388.500000,1428.030029,1428.030029,408000
2021-03-31,1452.709961,1497.939941,1442.430054,1472.140015,1472.140015,490800
2021-04-01,1518.739990,1570.290039,1494.569946,1510.500000,1510.500000,581700
2021-04-05,1528.810059,1533.000000,1462.000000,1503.449951,1503.449951,344400
2021-04-06,1505.000000,1569.890015,1505.000000,1547.790039,1547.790039,538600
2021-04-07,1545.140015,1548.359985,1515.000000,1542.000000,1542.000000,319400
2021-04-08,1574.040039,1600.199951,1570.000000,1588.000000,1588.000000,530300
2021-04-09,1579.989990,1593.560059,1543.030029,1584.729980,1584.729980,354600
2021-04-12,1563.109985,1598.000000,1559.219971,1593.650024,1593.650024,289300
2021-04-13,1610.000000,1629.290039,1583.739990,1598.199951,1598.199951,292200
2021-04-14,1608.010010,1616.569946,1536.420044,1546.560059,1546.560059,363400
2021-04-15,1572.229980,1609.579956,1569.140015,1599.479980,1599.479980,403100
2021-04-16,1602.000000,1613.380005,1571.030029,1591.880005,1591.880005,312600
2021-04-19,1571.260010,1593.989990,1531.689941,1570.989990,1570.989990,321900
2021-04-20,1560.060059,1567.089966,1506.479980,1533.410034,1533.410034,412900
2021-04-21,1514.339966,1578.569946,1514.339966,1576.989990,1576.989990,378800
2021-04-22,1569.660034,1592.569946,1548.079956,1563.459961,1563.459961,342000
2021-04-23,1580.310059,1614.089966,1573.959961,1600.910034,1600.910034,309200
2021-04-26,1598.420044,1624.680054,1570.459961,1623.010010,1623.010010,361000
2021-04-27,1635.000000,1649.910034,1602.069946,1604.939941,1604.939941,307300
2021-04-28,1601.709961,1647.400024,1571.459961,1622.000000,1622.000000,433600
2021-04-29,1631.280029,1635.810059,1577.680054,1588.229980,1588.229980,313800
2021-04-30,1562.670044,1605.000000,1560.500000,1570.979980,1570.979980,271200
2021-05-03,1579.000000,1625.060059,1565.010010,1571.530029,1571.530029,334300
2021-05-04,1550.170044,1550.170044,1489.000000,1526.910034,1526.910034,439200
2021-05-05,1536.810059,1569.660034,1516.040039,1530.540039,1530.540039,384700
2021-05-06,1552.020020,1552.020020,1432.380005,1446.339966,1446.339966,1009300
2021-05-07,1468.670044,1517.000000,1462.250000,1481.260010,1481.260010,642300
2021-05-10,1460.780029,1464.300049,1378.209961,1384.459961,1384.459961,649000
2021-05-11,1303.930054,1402.770020,1300.000000,1381.420044,1381.420044,704400
2021-05-12,1341.839966,1361.030029,1300.060059,1302.489990,1302.489990,753500
2021-05-13,1309.089966,1317.810059,1262.380005,1296.650024,1296.650024,772400
2021-05-14,1329.969971,1332.000000,1302.000000,1323.099976,1323.099976,473000
2021-05-17,1309.020020,1344.369995,1305.000000,1336.780029,1336.780029,364800
2021-05-18,1339.130005,1370.000000,1336.910034,1346.060059,1346.060059,372000
2021-05-19,1303.160034,1334.959961,1297.969971,1322.310059,1322.310059,627200
2021-05-20,1333.930054,1376.030029,1333.930054,1374.989990,1374.989990,594200
2021-05-21,1393.000000,1406.160034,1356.770020,1367.119995,1367.119995,553700
2021-05-24,1373.430054,1385.189941,1363.640015,1367.329956,1367.329956,265100
2021-05-25,1377.010010,1396.640015,1363.500000,1365.420044,1365.420044,319300
2021-05-26,1381.729980,1405.089966,1371.000000,1385.469971,1385.469971,398600
2021-05-27,1373.000000,1382.979980,1344.609985,1355.000000,1355.000000,712300
2021-05-28,1378.020020,1382.489990,1357.010010,1358.670044,1358.670044,351500
2021-06-01,1371.790039,1380.010010,1341.969971,1368.869995,1368.869995,437000
2021-06-02,1369.510010,1378.930054,1348.689941,1362.449951,1362.449951,287400
2021-06-03,1341.089966,1354.030029,1318.869995,1324.150024,1324.150024,299200
2021-06-04,1341.880005,1349.280029,1320.000000,1325.420044,1325.420044,348300
2021-06-07,1320.510010,1329.500000,1303.469971,1325.189941,1325.189941,322700
2021-06-08,1333.770020,1342.810059,1300.439941,1311.530029,1311.530029,485900
2021-06-09,1327.829956,1343.500000,1313.290039,1316.660034,1316.660034,382900
2021-06-10,1314.060059,1380.699951,1310.619995,1373.349976,1373.349976,594600
2021-06-11,1380.000000,1406.699951,1379.300049,1392.750000,1392.750000,485100
2021-06-14,1396.229980,1438.060059,1390.689941,1432.630005,1432.630005,477700
2021-06-15,1438.119995,1455.829956,1400.000000,1404.780029,1404.780029,482900
2021-06-16,1410.540039,1438.640015,1393.199951,1427.229980,1427.229980,419800
2021-06-17,1410.000000,1468.410034,1409.010010,1462.579956,1462.579956,462100
2021-06-18,1465.099976,1482.729980,1460.000000,1468.060059,1468.060059,529700
2021-06-21,1468.599976,1485.020020,1440.349976,1476.339966,1476.339966,328100
2021-06-22,1477.000000,1515.099976,1474.380005,1505.000000,1505.000000,375000
2021-06-23,1520.449951,1535.930054,1504.040039,1532.760010,1532.760010,355000
2021-06-24,1550.000000,1561.939941,1534.750000,1542.390015,1542.390015,375100
2021-06-25,1554.099976,1576.209961,1525.000000,1541.719971,1541.719971,284200
2021-06-28,1551.000000,1576.650024,1545.000000,1570.719971,1570.719971,283800
2021-06-29,1573.920044,1583.939941,1544.469971,1583.000000,1583.000000,226200
2021-06-30,1581.000000,1584.869995,1552.010010,1557.790039,1557.790039,231100
2021-07-01,1554.390015,1558.819946,1516.420044,1544.989990,1544.989990,244300
2021-07-02,1550.479980,1570.619995,1536.500000,1551.959961,1551.959961,144000
2021-07-06,1557.510010,1574.000000,1539.109985,1553.959961,1553.959961,254100
2021-07-07,1563.880005,1572.319946,1534.910034,1540.900024,1540.900024,255200
2021-07-08,1513.660034,1529.000000,1477.109985,1526.930054,1526.930054,337200
2021-07-09,1528.050049,1561.920044,1515.520020,1554.969971,1554.969971,227000
2021-07-12,1555.010010,1562.300049,1515.270020,1526.000000,1526.000000,269300
2021-07-13,1519.939941,1576.520020,1510.329956,1548.209961,1548.209961,381700
2021-07-14,1559.910034,1579.020020,1505.939941,1507.010010,1507.010010,296500
2021-07-15,1507.000000,1525.400024,1484.699951,1508.479980,1508.479980,220900
2021-07-16,1525.000000,1538.170044,1504.250000,1512.510010,1512.510010,237700
2021-07-19,1488.709961,1507.439941,1471.229980,1497.270020,1497.270020,274400
2021-07-20,1507.189941,1553.969971,1483.420044,1542.150024,1542.150024,296100
2021-07-21,1539.989990,1555.099976,1525.689941,1550.170044,1550.170044,164200
2021-07-22,1559.349976,1602.000000,1556.640015,1591.219971,1591.219971,320800
2021-07-23,1602.829956,1626.050049,1586.369995,1613.810059,1613.810059,337100
2021-07-26,1610.000000,1618.880005,1581.930054,1585.709961,1585.709961,240000
2021-07-27,1580.000000,1585.849976,1524.949951,1580.000000,1580.000000,376300
2021-07-28,1587.280029,1640.300049,1586.520020,1637.030029,1637.030029,360500
2021-07-29,1640.420044,1651.800049,1610.000000,1641.520020,1641.520020,239800
2021-07-30,1609.069946,1618.000000,1555.020020,1568.699951,1568.699951,415100
2021-08-02,1587.910034,1601.479980,1539.739990,1578.650024,1578.650024,328100
2021-08-03,1581.699951,1592.969971,1542.900024,1575.699951,1575.699951,231800
2021-08-04,1568.000000,1587.500000,1553.270020,1570.000000,1570.000000,276400
2021-08-05,1674.119995,1812.949951,1674.119995,1786.109985,1786.109985,1293800
2021-08-06,1776.829956,1780.000000,1741.599976,1756.270020,1756.270020,442200
2021-08-09,1765.219971,1767.310059,1736.420044,1755.739990,1755.739990,244400
2021-08-10,1772.839966,1878.939941,1767.550049,1878.530029,1878.530029,844600
2021-08-11,1879.270020,1899.329956,1847.540039,1887.569946,1887.569946,484400
2021-08-12,1877.300049,1887.069946,1833.239990,1842.670044,1842.670044,323300
2021-08-13,1831.750000,1860.459961,1818.430054,1851.599976,1851.599976,262300
2021-08-16,1850.000000,1865.150024,1781.430054,1795.000000,1795.000000,452600
2021-08-17,1761.349976,1778.790039,1744.640015,1767.989990,1767.989990,328300
2021-08-18,1769.319946,1804.270020,1762.829956,1784.130005,1784.130005,315100
2021-08-19,1762.000000,1804.890015,1746.020020,1759.959961,1759.959961,320400
2021-08-20,1756.000000,1799.479980,1753.500000,1786.540039,1786.540039,232100
2021-08-23,1793.010010,1817.489990,1771.209961,1810.000000,1810.000000,427300
2021-08-24,1834.380005,1865.890015,1825.099976,1855.290039,1855.290039,357800
2021-08-25,1860.869995,1872.300049,1844.449951,1871.939941,1871.939941,260300
2021-08-26,1864.489990,1864.489990,1827.510010,1835.680054,1835.680054,262000
2021-08-27,1835.000000,1874.560059,1830.920044,1865.000000,1865.000000,253400
2021-08-30,1853.550049,1910.000000,1853.550049,1878.900024,1878.900024,285400
2021-08-31,1890.000000,1891.069946,1848.219971,1867.449951,1867.449951,278400
2021-09-01,1878.000000,1915.410034,1876.150024,1896.510010,1896.510010,311100
2021-09-02,1903.079956,1970.130005,1903.079956,1931.329956,1931.329956,450500
2021-09-03,1928.880005,1962.000000,1924.619995,1946.010010,1946.010010,228800
2021-09-07,1953.119995,1962.790039,1920.000000,1953.829956,1953.829956,195200
2021-09-08,1949.560059,1949.560059,1882.189941,1906.140015,1906.140015,334600
2021-09-09,1901.719971,1916.680054,1879.310059,1883.410034,1883.410034,288700
2021-09-10,1904.989990,1922.560059,1847.250000,1847.410034,1847.410034,327300
2021-09-13,1858.780029,1868.239990,1811.790039,1852.609985,1852.609985,221700
2021-09-14,1861.310059,1875.000000,1837.530029,1856.339966,1856.339966,174700
2021-09-15,1846.000000,1898.619995,1836.800049,1889.260010,1889.260010,239000
2021-09-16,1883.680054,1905.319946,1875.000000,1881.349976,1881.349976,203900
2021-09-17,1892.939941,1903.660034,1871.800049,1878.229980,1878.229980,295100
2021-09-20,1821.130005,1857.140015,1777.949951,1820.699951,1820.699951,383500
2021-09-21,1827.790039,1862.670044,1817.689941,1838.589966,1838.589966,203700
2021-09-22,1850.760010,1888.839966,1840.900024,1879.489990,1879.489990,197400
2021-09-23,1895.000000,1913.770020,1869.000000,1886.489990,1886.489990,211900
2021-09-24,1858.699951,1876.939941,1830.000000,1869.619995,1869.619995,236500
2021-09-27,1842.560059,1844.949951,1755.579956,1768.150024,1768.150024,509600
2021-09-28,1720.000000,1736.020020,1665.000000,1682.010010,1682.010010,588000
2021-09-29,1697.339966,1720.000000,1648.569946,1662.989990,1662.989990,371200
2021-09-30,1665.969971,1696.579956,1641.010010,1679.400024,1679.400024,366400
2021-10-01,1692.150024,1700.390015,1650.069946,1667.599976,1667.599976,254800
2021-10-04,1647.520020,1650.900024,1584.400024,1592.750000,1592.750000,498500
2021-10-05,1596.000000,1603.729980,1577.180054,1585.439941,1585.439941,394300
2021-10-06,1560.000000,1577.189941,1524.839966,1548.569946,1548.569946,441900
2021-10-07,1574.930054,1580.650024,1544.109985,1554.040039,1554.040039,489500
2021-10-08,1557.670044,1571.459961,1505.099976,1511.189941,1511.189941,425700
2021-10-11,1500.040039,1506.359985,1452.390015,1459.319946,1459.319946,480800
2021-10-12,1472.979980,1488.989990,1454.739990,1461.250000,1461.250000,316800
2021-10-13,1479.089966,1524.189941,1471.770020,1518.430054,1518.430054,411500
2021-10-14,1536.619995,1544.099976,1514.510010,1524.250000,1524.250000,296800
2021-10-15,1532.640015,1572.859985,1531.500000,1563.089966,1563.089966,357100
2021-10-18,1569.109985,1610.000000,1551.550049,1592.619995,1592.619995,304400
2021-10-19,1605.709961,1619.349976,1582.949951,1591.260010,1591.260010,383900
2021-10-20,1608.000000,1614.449951,1580.430054,1604.010010,1604.010010,228400
2021-10-21,1606.160034,1613.859985,1569.000000,1583.939941,1583.939941,356200
2021-10-22,1581.550049,1583.430054,1499.469971,1503.780029,1503.780029,594700
2021-10-25,1521.349976,1561.859985,1521.349976,1536.510010,1536.510010,446100
2021-10-26,1545.599976,1552.180054,1517.540039,1544.660034,1544.660034,281300
2021-10-27,1543.780029,1549.000000,1499.050049,1500.000000,1500.000000,373500
2021-10-28,1500.000000,1528.520020,1481.880005,1516.869995,1516.869995,376800
2021-10-29,1501.989990,1504.329956,1477.479980,1481.020020,1481.020020,424400
2021-11-01,1485.579956,1500.000000,1471.739990,1489.660034,1489.660034,411500
2021-11-02,1498.250000,1509.420044,1479.819946,1508.709961,1508.709961,312700
2021-11-03,1522.439941,1546.699951,1508.550049,1531.930054,1531.930054,475600
2021-11-04,1524.439941,1568.719971,1524.439941,1556.489990,1556.489990,525200
2021-11-05,1652.500000,1705.140015,1605.000000,1629.760010,1629.760010,942900
2021-11-08,1644.380005,1664.979980,1610.949951,1650.000000,1650.000000,516000
2021-11-09,1674.859985,1711.020020,1660.140015,1709.979980,1709.979980,551200
2021-11-10,1687.310059,1698.349976,1570.640015,1592.219971,1592.219971,557300
2021-11-11,1614.839966,1626.670044,1575.500000,1577.079956,1577.079956,291700
2021-11-12,1594.900024,1607.500000,1563.219971,1597.150024,1597.150024,323300
2021-11-15,1603.619995,1642.609985,1601.920044,1633.209961,1633.209961,294100
2021-11-16,1515.010010,1550.000000,1515.000000,1541.550049,1541.550049,1322400
2021-11-17,1540.010010,1540.989990,1477.790039,1487.329956,1487.329956,690400
2021-11-18,1485.010010,1486.699951,1428.209961,1446.099976,1446.099976,782500
2021-11-19,1451.180054,1454.579956,1394.010010,1401.270020,1401.270020,852200
2021-11-22,1429.130005,1435.000000,1311.680054,1314.829956,1314.829956,1113000
2021-11-23,1315.000000,1337.209961,1273.849976,1285.000000,1285.000000,885200
2021-11-24,1282.579956,1308.300049,1263.000000,1273.000000,1273.000000,837900
2021-11-26,1294.709961,1296.630005,1244.000000,1258.709961,1258.709961,464800
2021-11-29,1286.920044,1292.449951,1223.339966,1234.099976,1234.099976,961300
2021-11-30,1230.000000,1246.989990,1185.000000,1188.410034,1188.410034,895600
2021-12-01,1214.670044,1215.000000,1104.040039,1104.199951,1104.199951,1039000
2021-12-02,1110.010010,1140.000000,1090.119995,1129.219971,1129.219971,1516800
2021-12-03,1138.140015,1138.140015,1040.839966,1052.949951,1052.949951,1293200
2021-12-06,1050.000000,1116.839966,1018.729980,1112.140015,1112.140015,1361800
2021-12-07,1160.000000,1197.939941,1160.000000,1178.260010,1178.260010,1308400
2021-12-08,1176.160034,1211.650024,1170.000000,1210.400024,1210.400024,1194000
2021-12-09,1202.060059,1221.189941,1131.040039,1131.839966,1131.839966,941500
2021-12-10,1150.000000,1184.989990,1126.920044,1144.500000,1144.500000,652900
2021-12-13,1141.959961,1183.000000,1125.030029,1180.000000,1180.000000,732000
2021-12-14,1157.459961,1193.189941,1150.000000,1190.400024,1190.400024,645300
2021-12-15,1181.439941,1219.739990,1155.099976,1210.119995,1210.119995,608100
2021-12-16,1231.599976,1260.300049,1161.699951,1178.030029,1178.030029,748600
2021-12-17,1167.239990,1200.819946,1135.089966,1187.550049,1187.550049,742500
2021-12-20,1150.260010,1200.000000,1138.640015,1187.359985,1187.359985,409700
2021-12-21,1195.000000,1232.000000,1179.219971,1224.510010,1224.510010,558200
2021-12-22,1219.000000,1241.000000,1213.680054,1227.939941,1227.939941,339700
2021-12-23,1225.969971,1265.660034,1216.290039,1262.729980,1262.729980,420200
2021-12-27,1275.000000,1310.520020,1273.000000,1299.109985,1299.109985,485800
2021-12-28,1309.829956,1331.410034,1301.239990,1316.280029,1316.280029,407500
2021-12-29,1309.969971,1330.000000,1305.449951,1323.560059,1323.560059,405700
2021-12-30,1323.500000,1359.609985,1320.020020,1356.459961,1356.459961,441800
2021-12-31,1350.530029,1365.969971,1342.709961,1348.400024,1348.400024,317200
2022-01-03,1355.010010,1360.770020,1287.689941,1332.939941,1332.939941,488400
2022-01-04,1322.020020,1338.949951,1231.489990,1241.380005,1241.380005,912200
2022-01-05,1205.229980,1214.380005,1112.520020,1129.689941,1129.689941,1066900
2022-01-06,1105.599976,1160.329956,1101.189941,1156.780029,1156.780029,773700
2022-01-07,1116.880005,1144.510010,1072.910034,1085.359985,1085.359985,1102400
2022-01-10,1048.420044,1057.760010,1001.010010,1053.310059,1053.310059,1372300
2022-01-11,1056.630005,1175.599976,1052.109985,1166.069946,1166.069946,1126000
2022-01-12,1186.800049,1227.310059,1151.010010,1210.910034,1210.910034,1034900
2022-01-13,1208.540039,1208.540039,1124.140015,1131.010010,1131.010010,710500
2022-01-14,1103.510010,1143.359985,1101.939941,1122.739990,1122.739990,477200
2022-01-18,1092.099976,1148.260010,1087.260010,1100.750000,1100.750000,461300
2022-01-19,1108.000000,1120.910034,1057.229980,1060.939941,1060.939941,820600
2022-01-20,1079.310059,1148.869995,1077.969971,1091.310059,1091.310059,710300
2022-01-21,1080.729980,1115.209961,1046.469971,1052.560059,1052.560059,855200
2022-01-24,1009.000000,1028.880005,957.599976,1026.630005,1026.630005,1375700
2022-01-25,998.539978,1034.000000,982.950012,1001.650024,1001.650024,749900
2022-01-26,1036.000000,1047.099976,965.659973,975.640015,975.640015,636600
2022-01-27,1002.340027,1033.130005,981.049988,992.500000,992.500000,715500
2022-01-28,992.500000,1050.780029,971.599976,1048.630005,1048.630005,642400
2022-01-31,1055.869995,1138.569946,1055.869995,1132.060059,1132.060059,555800
2022-02-01,1145.000000,1150.000000,1097.979980,1138.109985,1138.109985,475900
2022-02-02,1153.250000,1153.469971,1078.030029,1082.599976,1082.599976,389200
2022-02-03,1037.290039,1047.209961,994.190002,999.739990,999.739990,692500
2022-02-04,1004.799988,1055.290039,984.000000,1035.329956,1035.329956,625300
2022-02-07,1040.000000,1077.209961,1033.119995,1035.140015,1035.140015,384400
2022-02-08,1021.909973,1056.729980,1015.000000,1050.869995,1050.869995,338100
2022-02-09,1088.989990,1134.719971,1068.420044,1133.199951,1133.199951,592900
2022-02-10,1092.640015,1156.760010,1085.930054,1122.420044,1122.420044,539100
2022-02-11,1114.239990,1145.000000,1079.400024,1091.089966,1091.089966,503100
2022-02-14,1091.119995,1136.359985,1075.050049,1119.010010,1119.010010,479500
2022-02-15,1146.310059,1176.869995,1145.869995,1170.300049,1170.300049,467400
2022-02-16,1166.239990,1166.239990,1095.540039,1133.839966,1133.839966,559000
2022-02-17,1110.640015,1125.050049,1017.020020,1021.070007,1021.070007,722300
2022-02-18,1030.609985,1030.609985,936.010010,937.260010,937.260010,1179000
2022-02-22,913.000000,938.000000,873.400024,887.859985,887.859985,1281300
2022-02-23,993.000000,996.150024,918.380005,920.570007,920.570007,1932800
2022-02-24,861.770020,1037.979980,858.989990,1033.589966,1033.589966,1273000
2022-02-25,1042.630005,1118.329956,1026.930054,1111.390015,1111.390015,1178700
2022-02-28,1093.390015,1151.000000,1093.390015,1126.650024,1126.650024,821500
2022-03-01,1129.729980,1176.760010,1111.630005,1124.520020,1124.520020,537400
2022-03-02,1126.280029,1148.459961,1064.300049,1140.900024,1140.900024,700600
2022-03-03,1152.000000,1154.290039,1088.050049,1096.760010,1096.760010,409700
2022-03-04,1084.900024,1107.329956,1048.890015,1055.780029,1055.780029,796700
2022-03-07,1067.989990,1069.880005,956.369995,957.869995,957.869995,657700
2022-03-08,950.000000,976.669983,913.840027,914.780029,914.780029,976400
2022-03-09,955.549988,993.530029,936.000000,984.760010,984.760010,1123500
2022-03-10,961.070007,962.719971,913.419983,931.289978,931.289978,634400
2022-03-11,955.289978,955.289978,891.630005,891.690002,891.690002,575100
2022-03-14,887.919983,928.479980,877.690002,882.469971,882.469971,597300
2022-03-15,884.119995,954.729980,884.020020,952.340027,952.340027,611400
2022-03-16,975.780029,1076.140015,975.780029,1075.969971,1075.969971,913600
2022-03-17,1068.540039,1150.420044,1045.729980,1149.089966,1149.089966,751200
2022-03-18,1133.280029,1191.469971,1120.510010,1185.530029,1185.530029,811600
2022-03-21,1160.000000,1182.500000,1121.369995,1153.839966,1153.839966,529100
2022-03-22,1154.719971,1222.119995,1154.719971,1215.069946,1215.069946,604500
2022-03-23,1195.739990,1258.170044,1172.000000,1212.449951,1212.449951,591600
